goodreads_book_id,title,authors,language_code,original_publication_year
85391,Rabbit Is Rich (Rabbit Angstrom #3),John_Updike,eng,1981
12752313,"Lots of Candles, Plenty of Cake",Anna_Quindlen,eng,2012
7531478,Scars,Cheryl_Rainfield,eng,2010
5941079,The Fixer Upper,Mary_Kay_Andrews,eng,2009
129510,"Empire of Ivory (Temeraire, #4)",Naomi_Novik,,2007
541920,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",Rick_Atkinson,eng,2002
170618,Daddy's Little Girl,Mary_Higgins_Clark,,2002
30343,Ricochet,Sandra_Brown,eng,2006
199530,Can't Wait to Get to Heaven,Fannie_Flagg,eng,2006
8706185,Among Others,Jo_Walton,eng,2011
238127,"Seduction in Death (In Death, #13)",J.D._Robb,eng,2001
56616,Double Indemnity,James_M._Cain,eng,1936
490403,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",Sherrilyn_Kenyon,eng,2007
1908456,Presentation Zen: Simple Ideas on Presentation Design and Delivery,Garr_Reynolds,,2007
239107,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",R.A._Salvatore,eng,2001
29744,"Goodbye, Columbus and Five Short Stories",Philip_Roth,,1959
9366879,"Bone: Quest for the Spark, Vol. 1",Tom_Sniegoski,eng,2009
16248139,The Last Original Wife,Dorothea_Benton_Frank,eng,2013
7200351,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)",Sherrilyn_Kenyon,eng,2010
23363928,The Library at Mount Char,Scott__Hawkins,eng,2015
551536,"Fire Star (The Last Dragon Chronicles, #3)",Chris_d'Lacey,eng,2005
12659,Texas,James_A._Michener,,1985
95707,Your Best Life Now: 7 Steps to Living at Your Full Potential,Joel_Osteen,,2004
6871737,Turtle in Paradise,Jennifer_L._Holm,eng,2010
68483,"The Vor Game (Vorkosigan Saga, #6)",Lois_McMaster_Bujold,eng,1990
8765461,Choosing to SEE,Mary_Beth_Chapman,,2010
20706269,Broken Monsters,Lauren_Beukes,eng,2014
11623,The Unabridged Journals of Sylvia Plath,Sylvia_Plath,eng,1982
5986375,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",David_Foster_Wallace,eng,2009
5552,QED: The Strange Theory of Light and Matter,Richard_Feynman,,1985
8835897,"Defiance (Strange Angels, #4)",Lili_St._Crow,,2011
11919,"Haunted (Women of the Otherworld, #5)",Kelley_Armstrong,eng,2005
269386,The Sweet Potato Queens' Book of Love,Jill_Conner_Browne,eng,1999
2964700,"Mastiff (Beka Cooper, #3)",Tamora_Pierce,eng,2011
179264,The Madonnas of Leningrad,Debra_Dean,,2006
6098691,"Divine Misdemeanors (Merry Gentry, #8)",Laurell_K._Hamilton,eng,2009
2983654,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",Chelsea_Cain,eng,2008
7011225,Caim,José_Saramago,por,2009
22321,"All Tomorrow's Parties (Bridge, #3)",William_Gibson,eng,1999
7562764,"The Quantum Thief (Jean le Flambeur, #1)",Hannu_Rajaniemi,eng,2010
9925913,"Shock Wave (Virgil Flowers, #5)",John_Sandford,eng,2011
12075,Tractatus Logico-Philosophicus,Ludwig_Wittgenstein,eng,1921
215492,"Lord Edgware Dies (Hercule Poirot, #9)",Agatha_Christie,eng,1933
107021,"Batman: Hush, Vol. 2",Jeph_Loeb,eng,2003
5600151,Dog on It (A Chet and Bernie Mystery #1),Spencer_Quinn,eng,2008
13167062,Spring Fever,Mary_Kay_Andrews,eng,2012
28351,And to Think That I Saw it on Mulberry Street,Dr._Seuss,eng,1937
17334495,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",Doris_Kearns_Goodwin,eng,2013
15801381,"Chasing the Prophecy (Beyonders, #3)",Brandon_Mull,eng,2013
77736,"The Short Victorious War (Honor Harrington, #3)",David_Weber,,1994
73965,Drinking: A Love Story,Caroline_Knapp,,1996
1219103,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",Jules_Verne,,1863
10324808,"Dragon's Oath (House of Night Novellas, #1)",P.C._Cast,eng,2011
7823038,"Grave Witch (Alex Craft, #1)",Kalayna_Price,eng,2010
16300,"Sleeping Murder (Miss Marple, #13)",Agatha_Christie,eng,1976
212525,Ethan Frome and Other Short Fiction,Edith_Wharton,eng,1911
13419891,"The Assassin and the Desert (Throne of Glass, #0.3)",Sarah_J._Maas,eng,2012
132626,On the Genealogy of Morals/Ecce Homo,Friedrich_Nietzsche,eng,1887
121410,Adrift: Seventy-Six Days Lost at Sea,Steven_Callahan,eng,1986
129620,"Once and Always (Sequels, #1)",Judith_McNaught,eng,1987
13148921,"Bloodline (Sigma Force, #8)",James_Rollins,eng,2012
95658,"Best Friends for Never (The Clique, #2)",Lisi_Harrison,,2004
11734251,"Death of Kings (The Saxon Stories, #6)",Bernard_Cornwell,eng,2011
9151181,Onward: How Starbucks Fought for Its Life without Losing Its Soul,Howard_Schultz,eng,2007
978098,Auschwitz,Laurence_Rees,eng,2005
9013,The Long Walk: The True Story of a Trek to Freedom,Slavomir_Rawicz,eng,1956
682153,Three Fates,Nora_Roberts,eng,2002
20983362,"Passenger (Passenger, #1)",Alexandra_Bracken,eng,2016
102857,"Born in Death (In Death, #23)",J.D._Robb,eng,2006
18666006,"Close Your Eyes, Hold Hands",Chris_Bohjalian,eng,2014
834378,"A Pocket Full of Rye (Miss Marple, #7)",Agatha_Christie,eng,1953
7011879,Of Course I Love You...! Till I Find Someone Better...,Durjoy_Datta,eng,2008
184850,"Virgin River (Virgin River, #1)",Robyn_Carr,,2007
12009,The Algebraist,Iain_M._Banks,eng,2004
192510,____ _____ __,José_Mauro_de_Vasconcelos,per,1968
22642472,Stone Mattress: Nine Tales,Margaret_Atwood,eng,2014
262545,The Whistling Season,Ivan_Doig,,2006
16000044,"Rebel Spring (Falling Kingdoms, #2)",Morgan_Rhodes,eng,2013
18170134,"NYPD Red 2 (NYPD Red, #2)",James_Patterson,eng,2014
12661,Chesapeake,James_A._Michener,eng,1978
2430,The List,Steve_Martini,eng,1997
197436,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),Gloria_Levine,,
37100,"Devil in a Blue Dress (Easy Rawlins, #1)",Walter_Mosley,eng,1990
265650,Shakespeare's Romeo and Juliet,Michael_Rosen,,2003
298663,The Killer Inside Me,Jim_Thompson,,1952
588747,Lady Audley's Secret,Mary_Elizabeth_Braddon,eng,1862
2528,All the Names,José_Saramago,eng,1997
60057,"Lucia, Lucia",Adriana_Trigiani,eng,2003
7514925,Tiger Lily,Jodi_Lynn_Anderson,eng,2012
11430,"Return (Redemption, #3)",Karen_Kingsbury,eng,2003
114982,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip_Pullman,eng,1985
319300,Georgiana: Duchess of Devonshire,Amanda_Foreman,eng,1998
11983940,"Scarlet (Scarlet, #1)",A.C._Gaughen,eng,2012
12551077,Stealing Parker,Miranda_Kenneally,eng,2012
26114516,The Weekenders,Mary_Kay_Andrews,,2016
21330,"Fables, Vol. 5: The Mean Seasons",Bill_Willingham,eng,2005
82888,Dom Casmurro,Machado_de_Assis,por,1899
57913,The Illuminatus! Trilogy,Robert_Shea,eng,1975
6420846,"Lockdown (Escape from Furnace, #1)",Alexander_Gordon_Smith,eng,2009
16696,The Final Solution,Michael_Chabon,eng,2004
7010683,Beachcombers,Nancy_Thayer,eng,2010
7870457,"Chew, Vol. 2: International Flavor",John_Layman,eng,2010
452244,Lost Souls,Poppy_Z._Brite,eng,1992
86658,The Secret Agent,Joseph_Conrad,,1907
514210,The Way of Zen,Alan_W._Watts,eng,1957
13642710,"Nexus (Nexus, #1)",Ramez_Naam,eng,2012
896622,The Wolf and the Dove,Kathleen_E._Woodiwiss,,1974
18080923,"The Traitor (Divergent, #0.4)",Veronica_Roth,eng,2014
21412360,Nora Webster,Colm_Tóibín,eng,2014
11532160,"Requiem (Providence, #2)",Jamie_McGuire,eng,2011
7840156,"The Emperor's Tomb (Cotton Malone, #6)",Steve_Berry,eng,2010
18079661,"Fear Nothing (Detective D.D. Warren, #7)",Lisa_Gardner,eng,2014
184644,Baking: From My Home to Yours,Dorie_Greenspan,eng,1980
7290826,Promises to Keep,Jane_Green,eng,2010
10813480,"For You (The 'Burg, #1)",Kristen_Ashley,eng,2011
439363,"Love_Com, Vol. 1",Aya_Nakahara,eng,2001
148584,"Elephants Can Remember (Hercule Poirot, #37)",Agatha_Christie,eng,1972
17948485,"Friend-Zoned (Friend-Zoned, #1)",Belle_Aurora,eng,2013
98,What to Expect the First Year (What to Expect),Heidi_Murkoff,eng,1989
59836,The Gift,Danielle_Steel,eng,1986
11699349,The Lions of Little Rock,Kristin_Levine,eng,2012
169487,Self Matters: Creating Your Life from the Inside Out,Phillip_C._McGraw,eng,2000
8951449,"Hollowland (The Hollows, #1)",Amanda_Hocking,eng,2010
7942008,"Hetalia: Axis Powers, Vol. 1 (Hetalia: Axis Powers, #1)",Hidekaz_Himaruya,eng,2008
1298171,Finding Nemo,Andrew_Stanton,,1996
14480,Calling Doctor Amelia Bedelia,Herman_Parish,,2002
11324166,"Timeless (Parasol Protectorate, #5)",Gail_Carriger,eng,2012
112874,"These High, Green Hills (Mitford Years, #3)",Jan_Karon,,1995
23158207,How Google Works,Eric_Schmidt,eng,2014
20559676,"Killing Sarai (In the Company of Killers, #1)",J.A._Redmerski,eng,2013
10893138,The Time of My Life,Cecelia_Ahern,eng,2011
821000,"Now We Are Six (Winnie-the-Pooh, #4)",A.A._Milne,eng,1927
3665811,"The Captive Part II / The Power (The Secret Circle, #2-3)",L.J._Smith,eng,2009
16045078,Ladies' Night,Mary_Kay_Andrews,eng,2013
14759321,Family Pictures ,Jane_Green,eng,2013
7384801,"Taken by Midnight (Midnight Breed, #8)",Lara_Adrian,eng,2010
1249630,Os Maias,José_Maria_de_Eça_de_Queirós,por,1888
23252517,"The Law of Moses (The Law of Moses, #1)",Amy_Harmon,eng,2014
29975458,Good as Gone,Amy_Gentry,eng,2016
114188,Holding the Dream (Dream Trilogy #2),Nora_Roberts,eng,1996
17191012,"Fallen Crest Family (Fallen Crest High, #2)",Tijan,eng,2013
99297,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Amanda_Grange,eng,2005
297186,"L.A. Requiem (Elvis Cole, #8)",Robert_Crais,fre,1999
10960383,A Grown-Up Kind of Pretty,Joshilyn_Jackson,eng,2010
15733346,Is It Just Me?,Miranda_Hart,eng,2012
89884,"Eventide (Plainsong, #2)",Kent_Haruf,eng,2004
5199185,Fahrenheit 451: The Authorized Adaptation,Tim_Hamilton,eng,2009
2122216,"Special A, Vol. 1 (Special A, #1)",Maki_Minami,ind,2003
6255949,All You Need Is Kill,Hiroshi_Sakurazaka,eng,2004
24408,The Bronze Bow,Elizabeth_George_Speare,eng,1961
23426,On Love,Alain_de_Botton,eng,1993
27397,A Civil Action,Jonathan_Harr,eng,1995
621739,Millions of Cats,Wanda_Gág,,1928
15791403,Mistress,James_Patterson,,2013
208146,Grandfather's Journey,Allen_Say,eng,1993
38030,"Savannah Blues (Weezie and Bebe Mysteries, #1)",Mary_Kay_Andrews,eng,2002
294043,Excavation,James_Rollins,eng,2000
159418,Discourse on Method,René_Descartes,eng,1637
144789,"Scarecrow (Shane Schofield, #3)",Matthew_Reilly,eng,2003
9064899,"Endlessly (Paranormalcy, #3)",Kiersten_White,eng,2012
73184,"Living Buddha, Living Christ",Thich_Nhat_Hanh,eng,1995
1170158,The Earthsea Trilogy,Ursula_K._Le_Guin,eng,1975
17325147,"Left Drowning (Left Drowning, #1)",Jessica_Park,eng,2013
7268995,A Sick Day for Amos McGee,Philip_C._Stead,eng,2010
18651980,Fourth of July Creek,Smith_Henderson,eng,2014
43992,True Evil,Greg_Iles,eng,2006
59091,Tobacco Road (Brown Thrasher Books),Erskine_Caldwell,eng,1932
1747896,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,Kate_Summerscale,eng,2008
425377,"Lord of Scoundrels (Scoundrels, #3)",Loretta_Chase,eng,1995
60177,"Ozma of Oz (Oz, #3)",L._Frank_Baum,eng,1907
2371,The Johnstown Flood,David_McCullough,eng,1968
3268926,The Christmas Sweater,Glenn_Beck,eng,2008
16074748,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",Rachel_Renée_Russell,eng,2010
294045,Deep Fathom,James_Rollins,eng,2001
3216451,The Gate House,Nelson_DeMille,eng,2008
19501672,"Stay with Me (Wait for You, #3)",J._Lynn,eng,2014
15743075,Seven Years to Sin,Sylvia_Day,eng,2011
13580928,"Perfect Scoundrels (Heist Society, #3)",Ally_Carter,eng,2013
6562380,When the Game Was Ours,Larry_Bird,eng,2009
66676,"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",R.A._Salvatore,eng,2004
31304,"Nemesis (Miss Marple, #12)",Agatha_Christie,eng,1971
3379,All Families are Psychotic,Douglas_Coupland,,2001
867387,"The Blessing Way (Leaphorn & Chee, #1)",Tony_Hillerman,eng,1970
12029468,Another Piece of My Heart,Jane_Green,eng,2012
1457790,"Stenhuggaren (Patrik Hedström, #3)",Camilla_Läckberg,swe,2005
1908511,The Pigeon Wants a Puppy!,Mo_Willems,eng,2008
22551809,The Road to Character,David__Brooks,eng,2015
23884,The General in His Labyrinth,Gabriel_García_Márquez,eng,1989
60142,La ciudad y los perros,Mario_Vargas_Llosa,spa,1962
18599754,Say What You Will,Cammie_McGovern,eng,2014
21489683,"Die Again (Rizzoli & Isles, #11)",Tess_Gerritsen,eng,2014
85993,"Party Princess (The Princess Diaries, #7)",Meg_Cabot,,2006
17800786,"Damaged 2 (Damaged, #2)",H.M._Ward,eng,2013
323289,The Witness,Sandra_Brown,eng,1995
6692041,Mornings in Jenin,Susan_Abulhawa,,2006
207694,The Nanny,Melissa_Nathan,,2003
22892122,"Manwhore (Manwhore, #1)",Katy_Evans,eng,2015
16479439,"Ex-Heroes (Ex-Heroes, #1)",Peter_Clines,,2010
89184,Absolution Gap,Alastair_Reynolds,eng,2003
17490,The Faraway Tree Stories (The Faraway Tree #1-3),Enid_Blyton,eng,1991
171001,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty_Bernall,eng,1999
30919,Scoop,Evelyn_Waugh,eng,1937
85622,Tales of a Female Nomad: Living at Large in the World,Rita_Golden_Gelman,eng,2001
19631,Birds of America,Lorrie_Moore,eng,1998
26252659,Big Rock,Lauren_Blakely,eng,2016
23207027,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare_Blake,eng,2016
6422680,"Lunch in Paris: A Love Story, with Recipes",Elizabeth_Bard,eng,2010
159177,"Love and War (North and South, #2)",John_Jakes,eng,1984
12846479,"Destined (Wings, #4)",Aprilynne_Pike,eng,2012
9443405,The Pale King,David_Foster_Wallace,eng,2011
27297,The Analects,Confucius,eng,-476
50039,I'm with the Band: Confessions of a Groupie,Pamela_Des_Barres,eng,1987
5148720,"Succubus Heat (Georgina Kincaid, #4)",Richelle_Mead,eng,2009
4714126,"The Walking Dead, Vol. 09: Here We Remain",Robert_Kirkman,eng,2009
20613920,Under Locke,Mariana_Zapata,eng,2014
625094,The Leopard,Giuseppe_Tomasi_di_Lampedusa,eng,1958
22469,Wolverine: Origin,Paul_Jenkins,eng,2001
397456,"Dawn (Cutler, #1)",V.C._Andrews,eng,1990
285212,"On the Prowl (Alpha & Omega, #0.5)",Patricia_Briggs,eng,2007
37303,Silent Prey (Lucas Davenport #4),John_Sandford,eng,1992
231989,"The Wayfarer Redemption (Wayfarer Redemption, #1)",Sara_Douglass,eng,1995
70287,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",Sandra_Gulland,,1995
12037026,Come Home,Lisa_Scottoline,,2012
7825557,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",Adam_Gidwitz,eng,2010
7165405,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",Trudi_Canavan,eng,2010
50695,Everyman,Philip_Roth,eng,2006
1300350,Supernova: Akar,Dee_Lestari,ind,2002
491735,"The Dirty Girls Social Club (Dirty Girls, #1)",Alisa_Valdes,,2003
395875,"Dark Reunion (The Vampire Diaries, #4)",L.J._Smith,eng,1991
70912,The Dice Man,Luke_Rhinehart,eng,1971
6867952,"Black Butler, Vol. 2 (Black Butler, #2)",Yana_Toboso,eng,2007
7519866,Imperial Bedrooms ,Bret_Easton_Ellis,eng,2010
22296542,"Addicted to You (Addicted, #1)",Krista_Ritchie,eng,2013
22021611,"Just One Night (Just One Day, #2.5)",Gayle_Forman,eng,2014
10778410,"The Fire (Witch & Wizard, #3)",James_Patterson,,2011
71863,"A Killing Frost (Tomorrow, #3)",John_Marsden,,1995
181077,Sadako and the Thousand Paper Cranes,Eleanor_Coerr,,1977
13616,"Death Note, Vol. 4: Love (Death Note, #4)",Tsugumi_Ohba,eng,2004
77661,"The Daughter of Time (Inspector Alan Grant, #5)",Josephine_Tey,eng,1951
93799,"Prince of Fire (Gabriel Allon, #5)",Daniel_Silva,eng,2005
26097,Slowness,Milan_Kundera,eng,1995
20883847,"The Autumn Republic (Powder Mage, #3)",Brian__McClellan,eng,2015
11041,Delta of Venus,Anaïs_Nin,eng,1977
6488483,"The Walking Dead, Vol. 11: Fear the Hunters",Robert_Kirkman,,2010
102439,Rainbows End,Vernor_Vinge,eng,2006
23122175,"The Friend Zone (Game On, #2)",Kristen_Callihan,eng,2015
17163514,"The Rose and the Thorn (The Riyria Chronicles, #2)",Michael_J._Sullivan,eng,2013
104159,Twilight Watch (Watch #3),Sergei_Lukyanenko,eng,2004
4107256,"Frostbitten (Women of the Otherworld, #10)",Kelley_Armstrong,eng,2009
15433,"Night Mare (Xanth, #6)",Piers_Anthony,,1982
13507011,Low Pressure,Sandra_Brown,eng,2012
303098,Riptide,Douglas_Preston,,1998
13811,"Talon of the Silver Hawk (Conclave of Shadows, #1)",Raymond_E._Feist,eng,2002
12722,The Moon Is Down,John_Steinbeck,eng,1942
126151,Kaffir Boy: An Autobiography,Mark_Mathabane,eng,1986
12482658,The Beginner's Goodbye,Anne_Tyler,eng,2012
93276,King Arthur and His Knights: Selected Tales,Thomas_Malory,,1860
41704,"Shock Wave (Dirk Pitt, #13)",Clive_Cussler,eng,1996
118389,The Love Song of J. Alfred Prufrock and Other Poems,T.S._Eliot,eng,1915
17567,"A Girl of the Limberlost (Limberlost, #2)",Gene_Stratton-Porter,eng,1909
20426917,"The Witch With No Name (The Hollows, #13)",Kim_Harrison,eng,2014
18739485,"King (King, #1)",T.M._Frazier,eng,2015
124272,The Wings of the Dove,Henry_James,eng,1901
7140220,Twilight and History,Nancy_Reagin,eng,2010
122649,Lady Windermere's Fan,Oscar_Wilde,eng,1893
33335,The Hidden Messages in Water,Masaru_Emoto,,2001
759960,Rumble Fish,S.E._Hinton,,1975
825509,A Place Called Freedom,Ken_Follett,eng,1995
47667,Seeing,José_Saramago,eng,2004
17182421,The Returned,Jason_Mott,eng,2013
356824,India After Gandhi: The History of the World's Largest Democracy,Ramachandra_Guha,eng,2007
18668059,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan_Holiday,eng,2014
197457,"The Sight (Warriors: Power of Three, #1)",Erin_Hunter,eng,2007
18870159,"Bad for You (Sea Breeze, #7)",Abbi_Glines,eng,2014
347698,The Secret River,Kate_Grenville,eng,2005
18422,Gifted Hands: The Ben Carson Story,Ben_Carson,eng,1990
363973,The Little Old Lady Who Was Not Afraid of Anything,Linda_Williams,eng,1986
6076768,"The Apostle (Scot Harvath, #8)",Brad_Thor,eng,2009
858514,Wemberly Worried,Kevin_Henkes,,2000
2992061,"Born of Night (The League, #1)",Sherrilyn_Kenyon,eng,1996
351559,"Murder Must Advertise  (Lord Peter Wimsey, #10)",Dorothy_L._Sayers,eng,1933
851678,"What Remains: A Memoir of Fate, Friendship, and Love",Carole_Radziwill,,2005
22571699,Dead Heat (Alpha & Omega #4),Patricia_Briggs,eng,2015
820273,Sheep in a Jeep,Nancy_E._Shaw,eng,1986
141077,The Kreutzer Sonata,Leo_Tolstoy,,1889
132688,The Way to Cook,Julia_Child,eng,1989
257257,The 20th Century Art Book,Phaidon_Press,,1996
276289,The Magic Mirror of M.C. Escher,Bruno_Ernst,eng,1976
6801652,"Vampire Knight, Vol. 9",Matsuri_Hino,eng,2008
9549,Shadows of the Empire (Star Wars),Steve_Perry,eng,1996
14744381,"The Walking Dead, Compendium 2",Robert_Kirkman,eng,2012
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al_Ries,eng,1993
23245587,Summer Secrets,Jane_Green,,2015
452235,The Firm,John_Grisham,eng,1991
23419,The Consolations of Philosophy,Alain_de_Botton,eng,2000
17167042,"Fighting for Flight (Fighting, #1)",J.B._Salsbury,eng,2013
17412188,Second Life,S.J._Watson,eng,2015
527862,The Acid House,Irvine_Welsh,,1994
685401,Permission Marketing: Turning Strangers Into Friends And Friends Into Customers,Seth_Godin,,2014
111126,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Alice_Munro,,2001
18505836,The Girl Who Came Home,Hazel_Gaynor,eng,2012
16256798,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,Gary_Keller,eng,2012
20980373,"Reasonable Doubt: Volume 2 (Reasonable Doubt, #2)",Whitney_G.,eng,2014
417524,Joseph Had a Little Overcoat,Simms_Taback,eng,1977
511527,Double Act,Jacqueline_Wilson,eng,1995
1301153,"Princess Mia (The Princess Diaries, #9)",Meg_Cabot,eng,2007
290039,"Flyy Girl (Flyy Girl, #1)",Omar_Tyree,eng,1993
10374638,The Little Coffee Shop of Kabul,Deborah_Rodriguez,eng,2011
47697,The Sandman: King of Dreams,Alisa_Kwitney,eng,2003
7006562,Stephen King's N.,Marc_Guggenheim,eng,2008
28802599,The Light of the Fireflies,Paul_Pen,eng,2013
28735,By the Sword (Valdemar),Mercedes_Lackey,eng,1991
13451,Storm of the Century: An Original Screenplay,Stephen_King,,1999
147844,"First Rider's Call (Green Rider, #2)",Kristen_Britain,eng,2003
4102763,Paths of Glory,Jeffrey_Archer,eng,2009
33732,Anyone But You,Jennifer_Crusie,eng,1996
635083,Owen,Kevin_Henkes,eng,1993
17167572,"The Long War (The Long Earth, #2)",Terry_Pratchett,eng,2013
14014,"Arrow's Fall (Heralds of Valdemar, #3)",Mercedes_Lackey,eng,1988
3888,The America's Test Kitchen Family Cookbook,America's_Test_Kitchen,,2005
24093,"Street Magic (The Circle Opens, #2)",Tamora_Pierce,eng,2001
26722820,The Curious Charms of Arthur Pepper,Phaedra_Patrick,eng,2016
8573642,"Incarnate (Newsoul, #1)",Jodi_Meadows,eng,2012
6419887,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,William_Kamkwamba,eng,2009
280240,Rumpelstiltskin,Paul_O._Zelinsky,eng,1986
17910048,The Goblin Emperor,Katherine_Addison,eng,2014
21437200,"Mr. Kiss and Tell (Veronica Mars, #2)",Rob_Thomas,eng,2015
